,id,language,date,time_length,gender,medium,text_type,text
740,C2021-WRI-1F-019-001,czech,2021-01-19,1,F,writing,narration,"Žába plavala v rybníku. V rybníku je rákosí a leknín. V lesa veverka lézla nahoru na stromu. Medvěd lézl nahoru na stromu. Nahoře je včelí hnízdo. Myš lézl nahoru na nohu stolu, protože na stolu je syr. Myš vzil syr a lézl zpátky. Housenka lézla nahoru na stoneku rostliny, jedl list a lézla dolů. Opice lézla nahoru na banánovníku. Ona vzila banán a lézla zpátky. Kočka lézla nahoru na sloup. Nahoře je hnízdo. Ona vzila vejce v hnízdě a hodila její na polu."
741,C2021-WRI-1F-019-002,czech,2021-01-19,1,F,writing,narration,Bežec běžel na ceste. Blízko je dům a hory. Dívka plavala v řece. Blízko je most. Chlapec klouzal do druhého břehu. Dívka nésla brusle a bruslila na zamrzlím jezeru. Dítě lezlo na ulice. Na ulice je mnoho aut. Ptát letěl na nebě. Myš šel na polu. Kočka bežela. Dívka nésla brusle a bruslila. Koš bežel nalevu. Běžec bežel napravu. Chlapec klouzal. Dítě lezlo. Veverka lezla. Dívka jedla na kole. Medvěd šel pěšky. Housenka lezla. Chlapec plaval.
742,C2021-WRI-1F-022-001,czech,2021-01-19,1,F,writing,narration,Žába skočí rybník. Veverka léze nahoru strom a vzí včelí hnízdo. Myš léze nahoru noha stolu a vzí sýr. Housenka léze dolů rostlina. Opice léze nahoru banánovník a vzí banán. Kočka léze nahoru sloup. Chlapec běže na ulice. Dívka plave na řeka. Dítě bruslí na zamrzlá jezero.
743,C2021-WRI-1F-022-002,czech,2021-01-19,1,F,writing,narration,Dítě léze na ulice. Myš běže. Kočka běže napravo. Dítě bruslí nalevo. Kočka běže nalevo. Chlepce běže napravo. Dítě léze. Veverka léze. Medvěd dívá se. Housenka léze. Chlapec plave.
744,C2021-SPE-1F-019-001,czech,2021-01-19,1,F,speaking,narration,"Žába plaval v rákosí a leknínu, ona #___# plaval napravo. Veverka lezla nahoru na stromu v lesu. Medvěd lezl na stromu nahoru. Nahoře je včelí hnízdo. Myš lezu na nohu stolu, protože na stole je sýr. Myš vzil sýr a lezl zpátky. Housenka lezla na stonek rostliny nahoru. Ona jedla list a lezla dolů. Opice lezla na stromu, ona vzil banán a lezl zpátky."
745,C2021-SPE-1F-019-002,czech,2021-01-19,1,F,speaking,narration,Kočka lezla na sloup. Nahoře na sloup je hnízdo. Kočka hodil vejce dolů. Chlapec běžel napravo. Dívka plavala nalevo. Chlapec bruslil na zamrzlé řeku. Dívka bruslila na zamrzlém jezeru. Pták letěl. Myš běžel. Kočka běžela. Dívka bruslila. Kočka běžel. Muž běžel. Chlapec klouzal. Veverka lezla. Dívka jedla na kole. Medvěd jede pěšky. Housenka lezl. Chlapec plaval.
746,C2021-SPE-1F-022-001,czech,2021-01-19,1,F,speaking,narration,Žábá skončí na rybník. Veverka lezí nahoru #___# a lizí vcelí hnízdo. Muž se sezit nahoru a #___#. Housenka lezí nahoru na rakosí. Opice lezí nahoru na banánovník a vzít banán. Kočka lezí nahoru. #___# lezí na ulici. Dívka plavat na řeka.
747,C2021-SPE-1F-022-002,czech,2021-01-19,1,F,speaking,narration,Děti bruslí na zamrzlá řeka. Dítě lezí na ulice. Muž běze. Kočka běze. Dítě bruslí. Kočka skočí. Chlapce lezí. Dítě lezí. Veverka lezí. Medvět dívá se. Housenka lezí. Chlapce plavat.
748,C2021-WRI-1F-039-001,czech,2021-01-19,1,F,writing,narration,"Koník bězěl na polu. On uvídel, za ohradu je kráva. Na ohradě seděla pták. Kráva šla, a koník hnál. On skočil, ale rozbíl ohradu a ranil. Kráva a pták pozorovali, oni přišli a vázali koník. Na větevu je hnízdo. Pták seděl na jeho. Okolí stroma je kočka. Ona se dívala na hnízdo, chcela se dostat ptáčeka. Kočka si sedala dolů. Ona pozorovala, že pták letěl. Kočka lézla na stromu, ale pes chytil ocas její, když pták letěl zpátky. Pes hnala kočku. Pták krmil svého ptáčeka."
749,C2021-WRI-1F-042-001,czech,2021-01-19,1,F,writing,narration,"Koník běže na ohrada. Koník vidí kráva. Koník běže a letí na ohrada, ale lámá ohrada. Koník padnout a raní, a kráva vidí. Kráva a ptáček nése zdravotnický kufřík a obinadlo. Kráva a pták vázá koník. Pták stojí na hnízdo. Pták letí a kočka dívá se hnízdo. Kočka sedí a přemýšlí. Kočka stojí na strom a pes pozorová kočka. Kočka chytí hnízdo ale pes táhnout vrátit se kočka ocas. Pták letí hnízdo a pes hnát kočka."
750,C2021-SPE-1F-039-001,czech,2021-01-19,1,F,speaking,narration,"Koník běžel na pole. On uviděl krávu a skočil ohradu. On padal a ranil. Kráva a ptáček. Ptáček přiletěl, On a kráva vázal koníka. Na stromu je hnízdo. Pták seděl na hnízdu. V okolí stromu je kočka. Kočka se díval na hnízdo a pozoroval, že pták letěl. Kočka myslila, že dostat se ptáček, ale pes chytil kočku i jí hnal. Pták krmil svého ptáčka."
751,C2021-SPE-1F-042-001,czech,2021-01-19,1,F,speaking,narration,"Koník jít na ohradu. A koník padnout. Kráva vědět koníka. Káva a ptáčky nést zdravotnický kufřík a obinadlo, vázat na koníka. Do větví a ptáčka, ptáčka letět a okolí koníčka dívá se hnízko. Koníčka dívá se hnízdo a chce chytit větvi a hnízdo. Pes dívá se kočko a chytit kočka pěs … kočka a ptáčky krmit hnízdo."
752,C2021-WRI-3F-007-001,czech,2021-01-20,3,F,writing,narration,"Jedna žába přeskočí rybník. V tomto rybníku jsou barevné lekníny. Teď je jaro, tak veverka lese na stromu a se vrací domů. Medvěd má hlad, tak on lese na stromu a se snaží dostat se med. Malý myš voní sýr a lese na stolu. Nakonec on se dostane sýr. Nelíbí se mu kávu, tak on ne odcizí. Žluté housenka potřebuje sílu, tak ona lese na stonku a jí list. Tato opice lese na stromu banánu a se dostane jeden banán."
753,C2021-WRI-3F-007-002,czech,2021-01-20,3,F,writing,narration,"Ten strom banánu je velmi divný! Myslím, že člověk, kdo maloval ten obraz, neviděl stromy banánu ve skutečnosti. Jedna šedá kočka lese a se snaží ukrást vejce. Ale vejce padne od hnízda. Chudák! Jeden člověk běhá v černé ulici. Jedno dítě plavá v řece a vidí nebe. Jeden chlapec bruslí na zamrzlé řece. Jedna holčička bruslí na zamrzlém jezeru. Jedno miminko lese na ulici. Nevím, kde jsou jeho rodiče?"
754,C2021-WRI-3F-005-001,czech,2021-01-20,3,F,writing,narration,"Žába skočí do rybníka. Vevera lézí nahoru na strom. Medvěd lézí nahoru, aby tento včelí hnízdo vzal. Myš lézí nahoru na nohu stolu. Potom, vezme jeden sýr a lézí dolů. Housenka lézí nahoru na stonek rostliny a jí list. Pak lézí dolů. Opice lézí nahoru na banánovník, vezme banán a lézí dolů. Kočka chce ptačí vejce vzít, proto lézí nahoru. Ale vejce padá. Člověk běží přes cestu."
755,C2021-WRI-3F-005-002,czech,2021-01-20,3,F,writing,narration,Člověk plave přes řeku. Kluk bruslí přes zamrzlou řeku. Holka bruslí přes zamrzlé jezero. Dítě lézí přes cestu. Pták letí pod nebem. Myš jde rovně. Kočka běží. Holka bruslí na ledě. Kočka běží rychle. Muž běží. Dítě lézí. Veverka lezí. Žena jdu na kole. Medvěd stojí. Housenka lézí. Člověk plave.
756,C2021-WRI-2F-017-001,czech,2021-01-20,2,F,writing,narration,Žába skočí řeku. Veverka leza nahoru stromě pro včelí hnízdě. Mys lézá nohu stole a sýr padá. Housenka lézá nahoru stonu. Opice léza banánovník a bere banán. Kočka léza sloup a končí. Běžec bězí cestu. Dítě plava v řeku. Dítě bruslí nahoře zamrzlého jezero. Dítě léza. Ptáček letí. Kočka léza. Dívka brusli. Kočka skočí. Kluk bězí. Dítě lézá. Ververka léza. Dívka jede kole. Medvěd stá. Housenka léza. Dítě plava.
757,C2021-SPE-3F-005-001,czech,2021-01-20,3,F,speaking,narration,"První obraz je jedna žába skončí do rybníka. Druhý obraz to je veverka lezí nahoru na strom. Třetí obraz je medvěd lezí nahoru, aby vzal včelí hnízdo. Čtvrtý obraz to je jeden myš leze nahoru na nohu stolu, aby vzal sýr, potom lezí dolů. Pátý obraz to je jedna housenka lezí nahoru na stonek a jí list. Šestý obraz to je opice lezí nahoru na banánovník, potom vezme banán a pak lezí dolů."
758,C2021-SPE-3F-005-002,czech,2021-01-20,3,F,speaking,narration,"Sedmý, osmý: kočka chce vzít ptačí vejce, proto lezí nahoru, ale vejce padal. Člověk běží přes ulici. Člověk plave přes řeku. Jeden kluk bruslí přes zamrzlou řeku. Jedna holka bruslí přes zamrzlé jezero. Dítě lezí přes cestu. Pták letí pod nebem. Myš jde. Kočka běží rychle. Holka bruslí na ledě. Kočka běží. Muž běží. Potom dítě leží. Veverka lezí. Žena jdu na kole. Medvěd stojí. Housenka lezí. A nakonec člověk plave. """
759,C2021-SPE-3F-007-001,czech,2021-01-20,3,F,speaking,narration,"Jeden kva-kva skočit do jezero. Vedle kva-kva jsou lekníny. Ale myslím, to není pravda, protože lekníny jsou bělý i rozevý. Ale tady jsou žlutý i krásný. To není pravda. Veverka ale tato veverka je růzová, taky divný, ale teď není zima. Tak ta veverka chci #___#. Jeden medvěd má náladu, tak on leze na strom i chatí se dostat hned. Myš jeden malý šedý myš stojí na nohu stolu."
760,C2021-SPE-3F-007-002,czech,2021-01-20,3,F,speaking,narration,"I on chodí na nohu stolu i se dostanu sýr. Nakonec on dostal se. Jedna housenka chodí na les i housenka jela malinu čas listí. Ona ušla. Tento opice chci brát banán i nakonec on je bral jeden banán. Ale ta obraz taky není reálný. Banány větev ne jako v obraze. Já nevím, kdo je šedý kočka. Ta kočka chtí jít jajce. Jajce ale padalo."
761,C2021-SPE-3F-007-003,czech,2021-01-20,3,F,speaking,narration,"Tak myslím ta kočka nemá jídlo dneska. Jeden člověk běhal v ulici, ale ta ulice jsou černý, divný. Jeden životní rekje i životný #___#. Vypadá jako #___#. Myslím v obraze je léto, protože ta tráva jsou krásný. Jeden chlapec si hrá v sněhe. A jedna dívka bruslí na jezero, protože ta jezero teď je zamrzlé. Jedna malinká miminko lezí na ulici. Jeho táta a máma kde?"
762,C2021-SPE-2F-017-001,czech,2021-01-20,2,F,speaking,narration,Žába skočí řeku. Veverka leze nahořu stromě. Myš leze s nohou stolu a sýr padá. Housenka leze stonku nahořu. Opice leze banánovníku a má banán. Kočka leze sloup a skočit. Bězec bězí napravo. Dítě plavá v řeku. Dítě bruslí. Dítě leze. Pták létí. Kočka leze. Dítě bruslí. Kočka skočí. Bězec bězí. Dítě leze. Veverka leze. Dívka jezdí kole. Medvěd stá. Housenka leze. Dítě plavá.
763,C2021-WRI-3F-026-001,czech,2021-01-20,3,F,writing,narration,"Bylo nebylo, jeden koník běžel v ohradě vesele. Když běžel k ohrandě, viděl jednou krávu. Chtěl se setkat s krávou. Proto koník běžel ryhle i skočil nad ohrandu. Ale se podařil. On lámal ohrandu i padal. Ranil jeho nohu. Kráva i jeden pták ho viděli. Pták nosil zdravotnický kufr. Kráva pomohla vázat koňskou nohu. Bylo nebylo, malé ptáci byli hladové. Proto jejích matka odletěla i hledala jedlo."
764,C2021-WRI-3F-026-002,czech,2021-01-20,3,F,writing,narration,"Když mama pták odletěla, jedna kočka viděla tento hnízdo i ptáci v hnízdě. Kočka byla taky hladově i chtěla vzit ptáci jako jedlo. Léží nahoru na strom. Ale neznala, že pes už se díval dlouho. Pes si kousnil ocas kočky. Kočka padala. Pes chtěl jí hnát. Mama pták se vratila viděla kočkou i psa. Otec i syn hráli fotbal na ulici. Syn kopl fotbal silně i otc nemohl přestat míč. Fotbal padal do kanálu."
765,C2021-WRI-3F-026-003,czech,2021-01-20,3,F,writing,narration,"Otec léžil dolů aby vzal míč. Syn čekal dlouho. Najedno viděl fotbal.  Syn kopl fotbal silně ještě jednou. Otec se zlobil. To nebyl míč. To byla holá hlava otca. Syn se bál i plakal. Otec objal syna i syn přestal plakat. Jeden kluk stojil přes bankou. Najednou, jeden muž běžel do banku i narazil kluka. Kluk padal i plakal."
766,C2021-WRI-3F-026-004,czech,2021-01-20,3,F,writing,narration,"Jeho otec se zeptal co se stalo. Kluk jej pověděl. Otec se zlobil i vyšel do bank. V bance, to lupič vzal pistole i žádal penízi. Otec neviděla jeho pistole i porazil tento muž, který narazil jeho syna. Nakonec, otec byl hrdinou ve městě."
767,C2021-WRI-3F-028-001,czech,2021-01-20,3,F,writing,narration,"Jeden koník bydlí v jedné veliké prérii. Jedenkrát on vidí jednu krávu, která bydlí v jiné prérii. Mezi nimi je ohrada. Jeden pták stojí nad ohradou. Ten koník chce se hrát s krávou, tak on přeskočí ohradu, ale potom on padne. Tato kráva a tento pták jsou dobré. Oni přinese kufřík a obinadlo a vázou toho koníka."
768,C2021-WRI-3F-028-002,czech,2021-01-20,3,F,writing,narration,"Pták-matka má tři ptáčka a oni bydlí v hnízdě, které je na stromě. Ptáčky jsou hladové, tak matka letí a hledá jídlo. Jedna kočka přijede k ptáčkům když matka-pták odletí. Ta kočka čeká a potom ona leze a se snaží chytit hnízdo. Jeden pes vidí a kousá ocas kočky. Zatím, pták-matka se vrací a přinese jídlo pro dětí. Ta kočka odejde a ten pes žene kočku."
769,C2021-WRI-2F-037-001,czech,2021-01-20,2,F,writing,narration,"Koník bězí k ohradu. Konik vidí krávu. Koník bězí nahorě ohradu. Koník raní protože není skočí dobře. Pták nése zdravotní kufřík a koník dosta krávu pomoc. Tam jsou čtyři ptátky v hnízdě v obraz, jedna maminká a tři děti. Kočka díva se tři děti když maminku letí. Kočka přemýslí co chytí když maminku neni hníydě. Kočka chce jist a lezá stromě. Pes taha kočky ocas kdýž maminku vrátí."
770,C2021-SPE-3F-026-001,czech,2021-01-20,3,F,speaking,narration,"Bylo nebylo, jeden koník žil na farmě. Každý den tento koník běží vesele. Když běžel jednoho dne k ohradě, viděl jednou krávu. Koník chtěl setkat se s tou krávou, proto koník skončil nad ohradu.  On lámal tu ohradu i padal. Potom ranil jeho nohu. Kráva a jeden malý pták viděli ho. Pták nosil jeden zdravotnický kufřík a kráva pomohla vázat jeho nohu. To byl jeden strom, na stromě bylo hnízdo, v kterém žili rodina ptáci."
771,C2021-SPE-3F-026-002,czech,2021-01-20,3,F,speaking,narration,"Jednoho dne malé ptáci byli hladové a jejich matka vyletěla, aby hledala jídlo. Když matka pták vyletěla, jedna kočka viděla tento hnízdo. Kočka byla taky hladové, proto chtěla vzít ptáci jako její jídlo. Ona ležela nahoru na strom. Ale ona neviděla, že jeden pes se díval docela dlouho. Pes kousnil její ocas a kočka ptala, pes chtěla hnát kočku. Potom máma pták se vrátili i viděl kočku i psa."
772,C2021-SPE-3F-026-003,czech,2021-01-20,3,F,speaking,narration,"Jeden otec i syn hráli spolu fotbal na ulici. Syn kopl fotbal silně i otec nemohl přestat ten fotbal. Fotbal padal do kanálu. Otec chtěl vzít fotbal, proto ležel dolů. Syn čekal k kanálem. Najednou on viděl fotbal. Syn kopl fotbal silně a potom slyšel křik. To byl jeho otec. Jeho otec měl holou hlavu. Otec se zlobil a syn se bál i plakal. Otec viděl syn plakal i objal syna, potom syn přestal plakat."
773,C2021-SPE-3F-026-004,czech,2021-01-20,3,F,speaking,narration,"Jeden kluk stojou před bankou. Najednou jeden muž běžel do vchod banky i narazil kluka. Kluk padal i plakal. Jeho otec viděl i se zeptal jeho syna, co se stalo. Syn její říkal, co se stalo a otec se zlobil. Otec vyšolt do bank, proto čekal tento muža, který narazil jeho syna. V bance to muž byl lupič a v bance on vzal jedno pistole i žádal peníze. Otec neviděla jeho pistole i porazil tento lupič, který narazil jeho syna. A nakonec to otec byl hrdinou."
774,C2021-SPE-3F-028-001,czech,2021-01-20,3,F,speaking,narration,"Jeden kůň byli u ohradě, u ohradě jsou #___# i kráva. Jeden den ten kůň vidí jednu krávu. Jeden ptáček stojí na ohradě. Kůň říká „dobrý den“ i kráva taky říká „dobrý den“. I kůň chce běhat k krávu. I on je nalámal ohradu, ale ten kůň hodno padal. Kráva a ptáček jsou viděli vkanci. Ptáček i kráva jsou pomohli kůň i vázali kůň. Teď oni jsou příteli. To je konec."
775,C2021-SPE-3F-028-002,czech,2021-01-20,3,F,speaking,narration,"Jedna matka pták má tri ptáčka. Oni byli v hnízdě na světě. Děti ptáčky chtějí jít měšto, tak matka pták letí někam i najde jídlo. Ale jedna kočka jde k děti ptáčku. Děti ptáčky neradi. Potom jeden veliký pes došal i pes viděl, chtěl pomoct ptáčku. Kočka chtěj jít ptáčky. A pes chytal kočku očas. Zatím matka pták létala domů a donesla jídlo. Nakonec kočka uběhala i pes taky uběhal."
776,C2021-SPE-2F-037-001,czech,2021-01-20,2,F,speaking,narration,"Ten koník je v obora. Ten koník bězí k ohradu. Koník vidí se krávu. Koník bězí ohradu nahoře. Koník padá, protože skáká nedobře. Pták nese zdravotní kufřík. Kráva pomoc koně vázat. Tam jsou čtyři ptáčky v #___# . Jeden maminka a tři děti. Kočka dívat se děti, když maminka leží. Kočka chce chytit tři děti. Když pes dívat se kočka, pes tahá kočky ocas. Když maminka vrátit se. Pes hnát kočky, když maminka krmí tři děti."
777,C2021-WRI-3F-010-001,czech,2021-01-21,3,F,writing,narration,"Žabka skákala do rybníku. Ta růžová veverka lezla po stromu nahoru. Ten hnědý medvěd vylezl po stromu pro včelí hnízdo. Ta šedá myš vylezla pro sýr a slezl se sýrem. Ta housenka vylezla a slezla po stonku rákosí. Ten černá opice vylezla pro banány a slezla s jedním banánem v ruce dolu. Ta šedá kočka vylezla po sloupu, protože je tam hnízdo, ve kterém je vajíčko, ale omylem vajíčko rozbila."
778,C2021-WRI-3F-010-002,czech,2021-01-21,3,F,writing,narration,"Ten běžec s černým tričkem a žlutými šortky přeběhl přes ulici. Ten plavec v modrých plavkách  přeplaval řeku. To dítě bruslí na zamražené řece. Ta holčička, která má na sobě zelenou čepici a sukně, bruslí na zamraženém jezeru. To miminko v světlém modrém oblečení přelezlo přes ulici. Ten orel letí v nebi. Ta šedá myš skáče. //Ta kočička běží. Ta holčička bruslí. Ta šedá kočka skáče. Ten muž běží do prava. To dítě s někým hraje. To miminko leze. Ta růžová veverka leze. Ta blondýnka v červeném tričku a bílé sukni jezdí na kole. Ten medvěd stojí. Ta housenka leze. Ten plavec plave přes jezero."
779,C2021-SPE-3F-010-001,czech,2021-01-21,3,F,speaking,narration,"Ta žabka skáká do rybníku. Ten veverek leze nahoru po stromu. Ta medvěd leze po stromu pro včelí hnízdo. Ta myška leze nahoru na stůl pro sýr a vzal sýr a leze dolů. Ta housenka leze nahoru po rákosí a také leze dolů. Opice lezl nahoru pro banán a vzal jeden banán v ruce a lezla dolů. Ta kočička lezla po sloupu pro vajíčko a lezla dolů, ale jako rozbila vajíčko a lezla dolů."
780,C2021-SPE-3F-010-002,czech,2021-01-21,3,F,speaking,narration,"Ten běžec běhal přes silnici. Ten člověk plaval přes řeku. To dítě bruslilo přes řeku. To dítě bruslil po zamrzlém jezeru. To miminko leze přes silnici. Ten orel letěl. Ta myška skáká. Ta kočka běží. Ta holčička bruslí. Ta šedá kočička skáče doleva. Ten běžec běže doprava. To dítě si hraje. To miminko leze. Ta růžová veverka leze doleva. Ta holka jezdí na kole. Ta hnědá medvěd stojí. Ta housenka leze. Ten člověk plave. """
781,C2021-WRI-3F-031-001,czech,2021-01-21,3,F,writing,narration,"Včera byla neděle. Konečně po dlouhou dobu svítilo sluníčko, a proto se koník rozhodl projít se na poli. Koník rád běhá na poli, protože to je jediný moment, kdy nemusí na nic myslet a zbavit se blbé nálady. Když přiblížil k ohradě, viděl svého kamaráda, býka. Býk ho pozdravil a pozval ho domu, aby si mohli dále popovídat. Koník se chtěl chlubit, jak vysoce může skákat, ale nezvládl."
782,C2021-WRI-3F-031-002,czech,2021-01-21,3,F,writing,narration,"Spadl na zemi, když se snažil přeskákat ohradu. Býk byl nervózní, protože ví, že koník bude mít soutěž příští pátek. Naštěstí doktor pták je uviděl na své cestě domu a přiletěl k něm s krabičkou první pomoci. Býk svázal nohu koníka a doktor zjistil, že stačilo koníku ležet v posteli na par dní a bude zase zdravý."
783,C2021-WRI-3F-031-003,czech,2021-01-21,3,F,writing,narration,"Maminka ptáka před několika týdny porodila vajíčka a konečně předevčírem se narodily její dětí. Trochu si odpočinula a rozhodla se sehnout jídlo pro sebe a své dětí. Jakmile odletěla maminka, přišla kočička. Už toužila po jídlu dlouho a ihned vylezla po stromu. Naštěstí se zastavil pejsek a kousnul ocásek kočičky. Maminka se vrátila a poděkovala pejsku za ochranu."
784,C2021-SPE-3F-031-001,czech,2021-01-21,3,F,speaking,narration,"Jednou v neděli to bylo krásné počasí. Když koník Tomášek konečně mohl projít se na loučce. Uviděl svého kamaráda, jednoho býka na druhé straně překážky. Koník býka pozdravil a chtěl skákat přes překážku a setkává se a ještě popovídat se. Když koník skákal přes překážku, ale spadl na zemi. Strašně ho bolelo, ale naštěstí jejich kamarád ptáček přiletěl s krabičkou první pomoci."
785,C2021-SPE-3F-031-002,czech,2021-01-21,3,F,speaking,narration,Býk pomohl koníkovi svázat jeho nohu. Konečně se setkávali kamarádi a popovídali si o svých věcech a ještě něco se děje. Jeden krásný den ptáček maminka ptáka před týdnem porodila několik vajíčka. A teď konečně se narodili malí ptáci. Po porodu byla maminka docela unavená a také měla strašný hlad. A proto potřebovala sehnat jídlo pro sebe a také pro své miminka.
786,C2021-SPE-3F-031-003,czech,2021-01-21,3,F,speaking,narration,"Když odletěla, přišla kočička černá. Ta kočička čekala a čekala. Konečně uviděla, jak odletěla maminka. Kočička se snažila lézt na strom. Když ona konečně chytila hnízdo, přišel pes. Pejsek se snažil chránit hnízdo, protože je kamarád maminky ptáka. Konečně pejsek vyhnal kočičku a maminka ptáčka se vrátila s jídlem pro sebe a pro miminka."
787,C2021-WRI-3F-004-001,czech,2021-01-22,3,F,writing,narration,Žába skáká. Veverka leze na strom. Medvěd chce med v včelím hnizdě. Mýš leze na stůl a vezme sýr. Housenka leze na rákosí. Opice vezme banán od stomu. Kočka leze na sloup a vejce padá z hnízda. Chlapec běhá. Někdo plavá v řece. Chlapec tancuje na ledě. Dívka bruslí na jezeře.
788,C2021-WRI-3F-004-002,czech,2021-01-22,3,F,writing,narration,Miminko leze na ulici. Orel letí. Mýš stojí na nohou. Kočíčka běhá. Dívka bruslí. Kočka skáká. Chlapec běhá. Chlapec tancuje. Miminko leze. Veverka leze. Dívka jezdí na kole. Medvěd stojí na nohou. Housenka leze. Chlapec plavá.
789,C2021-SPE-3F-004-001,czech,2021-01-22,3,F,speaking,narration,"Žába skáká. Veverka leže na strom. Medvěd leže na strom, aby jíst med ze včelí hnízdo. Myš leže na stolu a vezme sýr. Housenka leže na rákosí. Opice bere banány ze stromě. Kočka leže na stromu a vejce padá ze #___#. Kluk běžel přes ulice. Někdo plavá v řece. Chlapec klouze na řece. Dívka bruslí na jezeře."
790,C2021-SPE-3F-004-002,czech,2021-01-22,3,F,speaking,narration,Miminko leže na ulice. Orel letí. Myš stojí na #___#. Kočička běhá. Dívka bruslí. Kočka skáká. Chlapec běže. Chlapec tancuje. Miminko leže. Veverka běhá. Dívka jezdí na kolo. Medvěd stává. Housenka leže. A chlapec plavá.
791,C2021-WRI-3F-025-001,czech,2021-01-22,3,F,writing,narration,"Byl jednou koník, kdo bydlí na pole. Koník výpadá moc veselý. Koník víděl krávu na druhou stranu ohrady. Chce hrát s krávou, takže skákal přes ohradu. Nebyl to uspěšný koník zlomil svého nohu. Kráva a pták víděli a příjeli s zdravotnickým kufříkem. Vázvali obinadlo na nohu. Koník cítí se lepší a oni šli na procházku."
792,C2021-WRI-3F-025-002,czech,2021-01-22,3,F,writing,narration,"Pták udělal hnízdo na větev. V hnízdě jsou tři ptáčku. Kdýž pták letil někde daleko, aby hledal housenku, jedna kočka přijel pod stromu. Kočka se moc zajímá o hnízdo a leze na strom. Pes kousá ocas kočky a honí ji někde jinde. Pták se vrátil a krmí dětm housenku."
793,C2021-SPE-3F-025-001,czech,2021-01-22,3,F,speaking,narration,"Počasí je jasný, na poli je tam jeden kůň, vypadá moc veselý. Ten kůň vidí krávu a chce být kamarád s tou krávou. Takže skáká přes ohrady, ale padá. Ta kráva viděla, že kůň padal. Takže zavolal ptáčky a pomáhá kůň vázat nohu s obvazem. A pak kůň je lepší a ten kůň kráva šel na procházku. Tak konec. Minulý je tam jeden ptáček a stěhoval jedno hnízdo na stromu."
794,C2021-SPE-3F-025-002,czech,2021-01-22,3,F,speaking,narration,"Na to hnízdo je jeho malí ptáčky. Ten pták letěl někde daleko, aby našet housenky pro jeho děti. Pod stromě je tam jeden kočka. Kočka viděl, že na hnízdě je malí ptáčky a ten pták a někdo je tam. Kočka se to hnízdo moc zajímavá, takže chtěla vidět, co je tam. Když je pod stromě, šel jeden pes a krmil ten kočka na ocas, aby to ptáčky je nebezpečný. Ptáček vrátil se housenkou a viděl, že kočka a pes je tam s jeho děti. A pak to pes honil kočka někdo jinde. A ptáček krmil její děti s tou jeho housenkou."
795,C2021-SPE-3M-003-001,czech,2021-01-24,3,M,speaking,narration,"Žába přeskáču skáču do vody. Veverka vleze na dřevo. Medvěd naleze na dřevo. Myš vleze na stůl a chytí sýr. Housenka vleze nahoru a potom dolů. Nahoře na stromě visí banán a opice vleze nahoru, chytí banán a vyleze dolů. Pes anebo kočka vleze na hnízdo. Chlapec přechodí přes ulici, a přeplavat přes řekou."
796,C2021-SPE-3M-003-002,czech,2021-01-24,3,M,speaking,narration,Chlapec přechodí zamrzlou řekou a bruslí po zamrzlé jezeře. Miminko přeleze přes ulici. Ptáček lítá. Myš skáče. Kočka běhá. Dívka bruslí. Kočka skáče. Chlapec běhá. Chlapík chodí. Miminko už chodí. Myš chodí. Holka jezdí na kole. Medvěd stojí. Housenka leze. Chlap nebo kluk plave. Všechno.
797,C2021-WRI-3M-024-001,czech,2021-01-24,3,M,writing,narration,"Jednoho krasného dne, jeden koník běhá normálně po trávě. Když vidí krávu, on byl tak zvědavý, ze by chtěl přeskočit přes ohradu. Když přeskáče, on spadl na zem a ranil si nohy. Ptáček, který stojí na ohradě, létá na pomoc a přínáší mu zdravotnický kufřík."
798,C2021-WRI-3M-024-002,czech,2021-01-24,3,M,writing,narration,"Ptáček sedí se svými mladatama na hnízdě. Když kočka je vidí, ona by chtěla vlezt na dřevo a chitit mladata. Kočka vleze a najednou pes ji všiml. On ji tahnul a volal na pomoc. Se spoluprací s ptáčekem podařilo im se honit kočku pryč."
799,C2021-SPE-3M-024-001,czech,2021-01-24,3,M,speaking,narration,"Jednoho dne jeden koník běhal normálně po trávě a když on vidí krávu. On by chtěl přeskáču přes ohradu. A když přeskáču přes ohradu. On lámal si nohy a padl a ranil si nohy. A ptáček nakonec přináší zdravotnický kufřík a obinadlo, aby mu pomohl."
800,C2021-SPE-3M-024-002,czech,2021-01-24,3,M,speaking,narration,"Na stromě leží hnízdo a máma ptáčka shání housenku pro mláďata. A když on letí pryč, jedna kočka se přiblíží do hnízda a přemýšlí, jak se dostává blíž ke hnízdě. A potom ona se lezla na strom a když lezla, pes by chtěl jí chytil a potom vrací se máma ptáčka a se spoluprácí s ptáčkou. Pes honil kočku pryč."
801,C2021-WRI-3M-002-001,czech,2021-06-01,3,M,writing,narration,"Žábička skáče nad plodinou rybníku, který je obklopen rákosím a lekníny. Veverka leze na stromu ve směru k díře na stonku. Medvěd stoupá na stromu, aby dostal med v hnízdu. Myš vylezla po noze stolu a odnesla sýr. Housenka leze na nějaké rostlině. Opice vylezla na stromu a dostala banán. Kočka vylezla na sloupě a jedla ptačí vejce. Muž běží přes ulici na pole."
