seq,id,date,time_length,gender,medium,text_type,text
652,R2019-SPE-4F-009-004,2019-11-19,4,F,speaking,narration,"Поэтому мальчик идёт дерево и у птиц спроси ""Извините, гд- вы не знаете, где куда пропа-попрали св- наш друг"". Но птицы плохо к не-ним относить относится и кричал, что ""сейчас уже ночь, возвращайте, пожалуйста"". Мальчик не не мальчик не хорошо см- мальчик не #＿＿＿#, но он чуть-чуть сидится с- на это птиц, но он решил, что продолжать продолжать най- продолжать искать, несмотря на то, что птиц к ни- к ним относится плохо."
652,R2019-SPE-4F-009-005,2019-11-19,4,F,speaking,narration,"Он сходил на большой камень и продолжай кричать имя своего друга, но всё-таки никакого ответ не получила. И вдруг он заметил, что он ез-езжает на горьме олъня. Олъне не ка вы не в хорошо настроение, поэтому он начинает бежать и... вижут их к #＿＿＿#, потом бросит мальчик в озер, ну, собака тоже там тоже тапр- пропадют."
652,R2019-SPE-4F-009-006,2019-11-19,4,F,speaking,narration,"И мальчик у соб-собаки спрося ""Ты в порядке?"" Но вдруг он слышал какой-то голос. Это очень похож на... голос #frog#. И он с собакой заметил, что рядом с ними лежит лежает старый старое дерево. Они подошли подошли к дереву и, чтобы я-яснее слышать слушать, какой голос, ну, появляется. И они решили, что они решили посмотрит, что за деревом происходит."
652,R2019-SPE-4F-009-007,2019-11-19,4,F,speaking,narration,"И неожиданно, что они видели, что свой друг только соби-собираес с своими семьёй и друзьями. Ну, рядом с озерем, где есть во-вода, да. Ну, они получались и рассказывая с друг другом, потом мальчик говорил, что ""Уже поздно. Нам пора"". И с своим #＿＿＿# собакой вернулись домой. Всё."
653,R2019-SPE-4F-010-001,2019-11-19,4,F,speaking,narration,"Сегодня я вам скажу один рассказ, где где лягушка. Однажды мальчик и его собака кормил-кормили одну лягушку. Он она в бутылку, и потом мальчик и его собаку... спа-спа-спали. Во время во время они спали, лягушка вышла из бутылки. И когда мальчик и его собака просыпались, они увидели лягушку лягушку... лягушку они хочу иска-искать лягушку."
653,R2019-SPE-4F-010-002,2019-11-19,4,F,speaking,narration,"Сначала они... они пошёл в они пошёл в окно и открыть окно крича-кричали ""Ой лягушка, где ты?"" Но он не он не пошли. Потом они пошли в рошу и хочу искать их лягушку... Они увидел пче-п-пчёлы, но пчёлы серди-сердили их неу-неудобной неудобной и плохо поступк-поступок, угу. А потом мальчик и его собака увидел сова. Он сова он-она она тоже не знаю, где и- где их лягушку."
653,R2019-SPE-4F-010-003,2019-11-19,4,F,speaking,narration,"А потом они увидел олень, но мальчик и его собака тоже сердили олень сердили олень. И вдруг они упали в... ру- в рук- в руку в руку, угу. И они плыли плыли. А потом они увидел один ствол, и в в #＿＿＿# они увидел из их лягушку и и её муж-муж-мужу-мужа и их детей. Оказалось, он-она... семьят одн-одна семья."
653,R2019-SPE-4F-010-004,2019-11-19,4,F,speaking,narration,"И... мальчик сразу по-понял, что е-его лягушка есть весёл-весёлая семья, а потом он решил путь лягушку на на бере- на береге на берегу. И это самое доброе решения, потому что лягушки есть их образ жизни, и это и это естественное для для их."
653,R2019-SPE-4F-010-005,2019-11-19,4,F,speaking,narration,"По по-моему, я соглас- я согласл- я согласна решение мальчика, потому что это это то- это если я... если я вкру-вкруч-вкручил если если у меня то одинаковый вопрос, я тоже сделал-сделала это решение, потому что... потому что лягушки... лягушки жили в роше в в на берег- на берегу – это... это самое лучшее образ жизни."
653,R2019-SPE-4F-010-006,2019-11-19,4,F,speaking,narration,"И я думаю, что... мальчик мальчик лов-лови-ловиль лягушки лов- ля-лягушку из из рош- из рош-роши. В кон-кон в конце концов в она лягушка опять вернул в приро- в природу. Это... это разумнее для меня, угу."
654,R2019-WRI-2F-001-001,2019-11-19,2,F,writing,narration,"В районе живёт пёс. Его зовут Гофи. Однажды Гофи играл болл по ройону, по улицам со счастью. Рядом с садом он видел одну машину, в которой очень много конфетов, и они выглядели вкусными. Однако он не знал, как получить эти конфеты. Вдруг, сюда летал #bee#, и Гофи смотрел, как #bee# летил в машину и получил конфет без друдности. Гофи пошёл за ним до дома."
654,R2019-WRI-2F-001-002,2019-11-19,2,F,writing,narration,"После того, как #bee# вылетил из дома, Гофи посмотрел в дом – здесь 25 конфетов! Он съел все конфеты. Через две минуты #bee# снова вернуся домой и видел, что дом упал с дерева и он не мог найти еду. Он дакже видел #footstep# Гофи, узнал правду и полетил к Гофи. Те конфеты очень #sticky#, поэтому Гофи использовался ними для своей безопасности. Они давно #fighted#, и наконец у #bee# победа."
655,R2019-WRI-2F-002-001,2019-11-19,2,F,writing,narration,"Однажды, одна собака играет сам себя. Вдруг, он видит одну вещь, которую он никогда не видел раньше."
655,R2019-WRI-2F-002-002,2019-11-19,2,F,writing,narration,"В вещи есть много вкусная еда, но собака не знает, как можно есть её. В этот время прилетит что-нибудь животние, и он быстро взять еда. Он несёт еду и вернуется, и собака тоже поидёт. Животние кладёт еда в дом и улетит. Собака подойдёт к дому животния и увидит, что в доме есть много вкусная еда. Он убирает дом животния и ест всё."
655,R2019-WRI-2F-002-003,2019-11-19,2,F,writing,narration,"Через 5 минуты, животние вернуется и узнает, что его еда есться собакой. Он решит найти та собака. Он быстро найдёт собаку, потому что она играет с радостью. И вдруг, собака тоже увидит его, и они начали бегать в парке. В конце концов, они все устали."
655,R2019-WRI-2F-002-004,2019-11-19,2,F,writing,narration,"Я думаю, что эта собака очень любит играть, но брать вещь другого, это плохо. И к сожаленью, животние не может выбрать свою еда."
656,R2019-WRI-2F-003-001,2019-11-19,2,F,writing,narration,"В один хороший день, собака весела играет в балл в парке одна. К сожаленью, она потеряет свой балл, но она случайно нашла одна машина, которая можно купить конфеты. Она считает, что эта машина вкусный балл. Но бедная собака нет денег, не может купить конфеты. Тут, один маленький животный подлетет к машине. Он влетет в машину и несёт конфеты, потом полетет домой."
656,R2019-WRI-2F-003-002,2019-11-19,2,F,writing,narration,"Собака увидела всё. Она нашла его дом, и съела все конфеты. Через несколько минуты, маленький животный видит, что свой дом на поле и конфет нет. Он знает это дело собаки. Он очень сердито подлетит к ней, и видит, что она играет его конфеты весела. Эта плохая собака! Там у них дуэль – большая собака и маленький животный."
656,R2019-WRI-2F-003-003,2019-11-19,2,F,writing,narration,"В канец дуэли, Он побеждает, а собака кричит и побежет домой. Теперь он сидит на цветах, ест свои вкусние конфеты, не больше волнуется. Для этой истории, мы знаем, не надо брать вещи другого."
657,R2019-WRI-2F-004-001,2019-11-19,2,F,writing,narration,"Это видео расскаваривает о собаке ""Плуто"". Плуто – очень известный и симпатичный собака. Но я думаю, он не умный. Он любит играть в мяч, и любит есть вкусный сахар. В этом видео, он делает много вещи за сахаром. А другой тоже хотит есть сахар. Они ссорятся, и в кончеле они устают, потому что много бегают и ссорятся. Наконец, маленький выиграет большего собаки, так как он умнее."
657,R2019-WRI-2F-004-002,2019-11-19,2,F,writing,narration,"После того как, я посмотрю этот рассказ, я думаю .""Как интересный !"". Если моя маленькая сестра смотрит этот рассказ, она будет много смеяться над его. Я вспоминаю жизнь в детсве, и время, смотрела интересные рассказы и видео по телевизору. Это очень хороший время."
658,R2019-WRI-2F-005-001,2019-11-19,2,F,writing,narration,"Сабака играла в мяч в парке. Сабака не хорошо играла, поэтому мяч ушел от парка. Сабака искала мяч и видела другой мяч. Много еда в этот мяче. Он вкусно похнет. Сабака хотела одну из мяча, но она не мог досдать. Она видела #bee# влетал в мяч и носел еду. #Bee# лежал еду в доме. У него еще много в доме. Сабака видела его дом и сламала его. Сабака поел все."
658,R2019-WRI-2F-005-002,2019-11-19,2,F,writing,narration,"Потом #bee# вернул и видел его дом разбилсь на пол. #Bee# считает, что это сабака. #Bee# пошел к сабаку. Мне кажется, что это видио очень милое и интересное. Сабака и #bee# умные как люди."
659,R2019-WRI-2M-006-001,2019-11-19,2,M,writing,narration,"однажды в парке, когда собока играла мяч, она обращалась вниматение на конфеты. Она хотела взять конфеты, но она нельзя. Потому Что если собока хотела конфеты, у ней должна использовать денег. К сожалению, у собока нет денег. Потом, пчелка вошила в парке. Во время она взяла конфеты и пренесла домой, собока увидела. Собока ускрала конфеты плечки."
659,R2019-WRI-2M-006-002,2019-11-19,2,M,writing,narration,"Собока ела счастлив. Когда пчелка вернулась домой, она знала, её конфеты в другом месте. Потом пчелка знала собоку ела её конфеты. Пчелка прилетила к собоке и сспроились с собокой. На конеце, пчелка подбедила. В этой истории, я знал, что самый плохой – ускрать. Если человек хочешь что-нибудь, не нельзя ускрать, он должен работать и работать."
659,R2019-WRI-2M-006-003,2019-11-19,2,M,writing,narration,"Говорят, лучше работать смело, чем ускрать. Хотя смело работать очень устано, но это очень хорошо и интересно. Человек должен знает это."
660,R2019-WRI-2M-008-001,2019-11-19,2,M,writing,narration,"Сабака не любит сидеть в доме, но он очень любит бегать в большом саду. Один день он нашёл одну кондидиртскую, в котором много кортофелей с разными цветами. Он ходел есть кортофель, но вход кондидиртской был маленьким, поэтому он не мог найти вкусную кортофель. Сейчас пришла плеча, и она нашла кортофель с лёгком, потому что она была малькой."
660,R2019-WRI-2M-008-002,2019-11-19,2,M,writing,narration,"Плеча несла одна кортофель домой, но это эта работа была не лёгкой. Полсе того, как она закончила эту роботу, она уже устала, и летела в саду, чтобы отдохнуть. Но когда она взвращалась домой, она удивилась от того, что её дом и всё кортофелы не существовали. Сначала, она очень волнула этом делом, а потом она вспомнила, что видел сабака играть около своего дома. Она помнила, что сабака делала всё."
660,R2019-WRI-2M-008-003,2019-11-19,2,M,writing,narration,"Но когда плеча нашла эту сабаку, сабака не хочу вернуть кортофель, поэтому, плеча ходела делать что-то плохой. Может быть эта сабака была очень глубой и не знал что случилось. Он просто ходел играть с плечой. Наконец, плеча нашла своей кортофель, и сабака уехал."
661,R2019-WRI-2M-007-001,2019-11-19,2,M,writing,narration,"Плуто хочет украсть гам, но он не снает как украсть. Потом он увидел пчелу украсть гам и вести этот гам к себе домой. Потом Плуто бить домой о пчела и украсть вес гам в его дом. Пчела видит его дом сломан, он очень зол, потому что сейчас у него нет дом и гам. Он находит Плуто, потому что он хочет месть. Он пнул Плуто, так Плуто уехал. Наконец он поймал Плуто, Плуто делает #bubble# с гамом."
661,R2019-WRI-2M-007-002,2019-11-19,2,M,writing,narration,"Пчела иди в это #bubble#, потом он вышёл из #bubble#, тогда он наконец получает его месть. Тогда он очень счастлив, потому что он получает месть. Я думаю, это очень интересный."
662,R2019-WRI-3F-001-001,2019-11-19,3,F,writing,narration,"Это фильм дал мне интересного и нового в моей скучной жизни. Это очень интересный фильм. В этим фильме есть только два роль. На моей взгляд, им надо дружить с друг другом. Почему я так говорила? По-моему, они не любят друг другу за маленкие вещи. Собака не должна есть эти конфеты. Если она не делает того, она может познакомить одного нового друга. Они похожи."
662,R2019-WRI-3F-001-002,2019-11-19,3,F,writing,narration,"После этого фильма, я думаю о моей близнецы сестра. Когда мы были маленькие, мы обычно сообрали. Она хотела брала мои вещи. Я тоже хотела брала её вещи. К сожалению, это. было очень очень плохое. Я с моей сестре и два роль в этим интересным фильме сделали общий зням. Людей надо смотреть это фильм."
663,R2019-WRI-3F-002-001,2019-11-19,3,F,writing,narration,"Жёлтая собака играла мяч собой, и он смотрел один машину, которая полтонула много конферкой. Он хотел есть конферку, но он не знал, как взять конферку из машины. Потом врёл летал здесь, и он легко взял конферку из машины. Врёл вернулся домой с одном конферкой. Собака ходила внух, и он искал больше конферки в доме врёла. Собака очень рада и есла всех конферкой."
663,R2019-WRI-3F-002-002,2019-11-19,3,F,writing,narration,"Когда он если конферку, он знал это ""гим"" и нет конферка. Более того, перед есть гим и могут делать ""биббол"". Потом врёл взял другой гим домой, он не может искать его гимы. Врёл очень не рад, и он смотрел собака играла с бибболом. И врёл думал, что собака есла всех его гимы, поэтому начала ругать собаку. После я смотрела это фильм, я думаю некто делать правало."
663,R2019-WRI-3F-002-003,2019-11-19,3,F,writing,narration,"По-первых, собака не следует есть еды, которые не своих. По-вторых, врёл не делал по агретивним стили. Последнее, не они выбирали правало, я думаю собака и врёл очень симпатичные, и это фильм очень интересно."
664,R2019-WRI-3F-003-001,2019-11-19,3,F,writing,narration,"У собаки есть маленький мячик. Ей нравится играет с мячком. Однажды когда она играла с мячком, она заметила что-то похож на её мячик. Она подошла к этому круглому веши и узнала что это не мячик, внутри есть много конфет. Она хотела есть конфеты, но не могла получить. В это время одна маленькая пчела летала внутри этого круглого веша. Ей очень легко получить конфеты, и она вылетала."
664,R2019-WRI-3F-003-002,2019-11-19,3,F,writing,narration,"Собака увидела что пчела собирала все конфеты в её домом. Когда пчела улетала найти другие конфеты, собака сьела все конфеты. Но эти конфеты очень особенные, после сьела конфеты, собака даже не могла открыть её пасть. Эти конфеты можно стать многим большим мячком, и собака начала играет с этими мячками из конфеты. Потом пчела вернулась домой и она заметила, что собака сьела её конфеты."
664,R2019-WRI-3F-003-003,2019-11-19,3,F,writing,narration,"Пчела очень сердилась. Собака и пчела начали напасть друг друга. У пчелы очень острый хвость, и наконец она напала собаку с её острым хвостом."
665,R2019-WRI-3F-004-001,2019-11-19,3,F,writing,narration,"Этот фильм рисовает о том, что собака ела конфет #bee#, а наконец бегала. Сначала, собака играла бол в саду, вдруг бол летал выйти из сада. Она нашла бол, а думала машину конфета – её бол. Машина конфета вкусно пахнет. Собака хотела есть, но она не знала, как дать конфет. Она смотрела, один #bee# летал в машину конфет, а нести красный конфет дома."
665,R2019-WRI-3F-004-002,2019-11-19,3,F,writing,narration,"Собака думала, в доме #bee# много конфетов. Она открыла дом #bee#, а ела всё. #Bee# шёл домой, знал собака есть всё его конфеты. Она бил собаку, а наконец, собака бегала домой."
665,R2019-WRI-3F-004-003,2019-11-19,3,F,writing,narration,"По-моему, этот фильм интересный. Собака люблю конфет, но открыть дом #bee# плохо. Я думаю, собака должна быть подруга #bee#, и спрашивала, как дать конфеты. Рисователь этого фильма тоже интересный. Конфеты в этом фильме помогают собаку и #bee#, когда они #fight#. Мне нравились фильмы Дисни в моём детстве."
666,R2019-WRI-3F-005-001,2019-11-19,3,F,writing,narration,"Эта скасаз связана с #PLUTO#, кто является большой сабокой. У #PLUTO# большое туловище, длинные ухами, огромные передние и задние лапы. Он покрыт светло-жёлтым шертью. Обычно он носит большая улыбка. Однажды, #PLUTO# играл сам играл с мячем, но его мяч неожиданно потерял он в парке, который находится недалеко от его дома. #PLUTO# начал бегать быстро, чтобы найти его мяч."
666,R2019-WRI-3F-005-002,2019-11-19,3,F,writing,narration,"Когда он приходил на улицу, он заметил что-то интересное. В это вещей многие необычные сладкие, которые #PLUTO# очень любит. Он придумал, что надо сделать, чтобы получить такие сладкие. Вдруг он увидел такие животные, которым можно помогать его. Это карманник летил внутри дыр в этом страное вещи и ему удалось получить такие сладкие со собой. #PLUTO# не верил, что это случилось и ему удалось получить сладкие, которые он долго хотел есть."
666,R2019-WRI-3F-005-003,2019-11-19,3,F,writing,narration,"Поэтому #PLUTO# ходил с его ""помощник"", кто летил и вернулся домой с этим сладким. Когда они дошли до дома помощника, #PLUTO# земетил, что его помощник лежил сладкие в доме, и он сразу вышли из дома. #PLUTO# считал: Ха! Ха! Ха! Такая хорошая восможность получить эти вкусные сладкие! Он разбил это дом с его головой, и он ел все сладкие."
666,R2019-WRI-3F-005-004,2019-11-19,3,F,writing,narration,"Он был очень рад потому, что его план помогает ему долполнить его стремление. Но к сожалению, его помощник сразу заметил, что #PLUTO# крадил и поел все сладкие, и он сердился об этом. Поскольку, он решил, что он задавал #PLUTO# наказание на кражу. Он начал убивать #PLUTO# с всеми способами, которые пришли в ему голову. Он проводил в ужас #PLUTO#, и #PLUTO# говорил про себя: я никогда не крадить или поступить плохое поведение в будущем!"
667,R2019-WRI-3F-006-001,2019-11-19,3,F,writing,narration,"Однажды день собака играла с мячем. Вдруг мяч гнял в другое место, поэтому собака бегала за ним. Она была такая неосторожная и столкнулась с стобом. В нём есть много конферт. Вкус конферт очень прекрасные, и собака хотела попробовать. Она привела все силы, но ей не удалось. И вдруг одно насекомое летало, Так как оно очень маленькое, оно сразу приобрело конферты."
667,R2019-WRI-3F-006-002,2019-11-19,3,F,writing,narration,"Оно взяло с конфертами и пошло в свой дом. Для него, конферты слишком тяжёлые, поэтому оно везло с трудом. Увидевши это, собака решила получить конферт из него дома. И наконец, дом насекомного сломался, потому что он попался в пол. Собака получила конферты и очень весёлая. Но она не знала, что это не обычные конферты."
667,R2019-WRI-3F-006-003,2019-11-19,3,F,writing,narration,"Когда насекомое вернулось, оно не много найти свой дом и долго искало. Оно увидело его дом, который уже сломался. Оно вышло из себя и заметило, что это сделано собакой. Оно решило ссориться с ней. В то же время, собака не заметила, что у неё опасность, она всё ещё играла с конфертами. Когда она увидела насекомого, она не извинила ему, она даже пыталась защитить своей."
667,R2019-WRI-3F-006-004,2019-11-19,3,F,writing,narration,"Насекомое стало больше злом, оно разрешило дать собаке что-то плохое. И они начинали бегать, иногда собака победила, а иногда было насекомое. Оба они устали, но они не бросили. Наконец, насекомое было победителем. Ему успешно бить собаку, которая с большой болью бегала."
668,R2019-WRI-3F-007-001,2019-11-19,3,F,writing,narration,"В фильме рассказывает пёс, которого зовут Пуруто, и маленькая пчёска. Сначала Пуруто играл с мачьком, и потом он обратил внимание на пищу. Оказалась, ему очень нравится кругорвый вещь. Пёс очень хотел есть пищу, но он слишком крупый, поэтому не мог взять пищу. Вдруг летала пчёска, которой достаточно маленькая, чтобы лететь внутри и взять пищу."
668,R2019-WRI-3F-007-002,2019-11-19,3,F,writing,narration,"Пуруто сидел рядом и смотрел, как пчёска взяла пищу и куда она шла. Пуруто нашёл её дом, и он  собирал сломать её дом, чтобы взять пищу. Когда пчёска пришла домой, она нашла, что у неё пищу потретят! Она было очень недовольна, поэтому она стала искать Пурута. Они ссорились долго. Наконец-то, пчёска проводила ужас пёса! Она победала Пурута."
668,R2019-WRI-3F-007-003,2019-11-19,3,F,writing,narration,"В этом фильме они совсем не говорят, но я могу знать, какие настронения у них, что они будут делать, и о чём они думаю только по движению и выражению лица, хотя это фильм старый, не так ясный на экране. Так почему картун всегда популярно для всех с детей до старых людей."
669,R2019-WRI-3F-008-001,2019-11-19,3,F,writing,narration,"На улице ходит одна собака, она выглядет весёлая и энергичная. У неё есть мяч, и всё понятно, собака любит играть с мячом. Она гнает за мячом и найдёт что-то интересного. На центре улицы есть машина, которая продаёт вкусную конфета. К сажалению, у собаки денег нет, одновремя с этим прийдёт идея собаке в голову. Она постарается разбить её, чтобы получил конфеты, но она не сделает."
669,R2019-WRI-3F-008-002,2019-11-19,3,F,writing,narration,"Сейчас являет пчёлка. Пчёлка очень маленькая, поэтому она влетает в машине и выносит конфеты домой. Собака ходит за пчёлкой, и  ходит отнимать у пчёлки конфеты. В результате, собака удалась."
669,R2019-WRI-3F-008-003,2019-11-19,3,F,writing,narration,"Следующий раз когда пчёлка носит конфету домой, она заметит, что её дом уже разбится. Злая пчёлка ссорится с собакой, но потому что собака имеет больше туловище, чем пчёлка, пчёлке трудно выдерживать #_____#. На конце концов, собака испукается хвостами пчёлки и уходит от страха. В этом рассказе мы научим, что нельзя делать вредное дело."
670,R2019-WRI-3F-009-001,2019-11-19,3,F,writing,narration,"Однажды собака играла в шар и она упала в саду. Потом она чувствовал запах конфеты и увидела конфеты. Она очень хотела есть все конфеты, но потом она встретила пчелу, которая не хотела пусть она есть конфеты. Пчеле удалось взять одну конфету и ела. Потом собака пошла за пчелу и нашла её дома. Она несла все конфеты и ела всё. Она выдувала пузыри и начала играть с пузырями, но пчела очень злой, и она решила уколоть пузыри. Все пузыри лопнули, и собака тоже упала."
670,R2019-WRI-3F-009-002,2019-11-19,3,F,writing,narration,"Я думаю, что собака - у неё весёлый и жадный характер. А пчела – у неё чуть-чуть злой характер. Это сюжет очень интересно. Я была рада, после того, как я смотрела это видео, но я не люблю характер собаки, и пчелы, потому что у них совсем не щедрый характер. И пчела даже не добрая, мне ненравится её характер."
671,R2019-WRI-3F-010-001,2019-11-19,3,F,writing,narration,"Эта собака очень энергентная, а жук тоже. В видио они гоняли друг другу, чтобы получить вкусные конфеты. Собака и жук показали разные карактер, что очень интересно. Я думаю, что жук трудолюбивый, потому что он переездил конфеты сам и продолжал несколько времени. А собаке очень нравится конфеты, но взял этот от жуков."
671,R2019-WRI-3F-010-002,2019-11-19,3,F,writing,narration,"Когда я смотрела это видио, я не можно шла мою мозгу. Не очень трудно, но интересно и лёгко. Цветный видио тоже показает хороший и интересный эпизод, котором я интересуюсь. Я вспомнила мое детство, что я играла с моей сестрей. В детстве мне тоже понравится смотреть видио с моей сестрей, никогда мы гоняли как и собака и жук."
672,R2019-WRI-3M-011-001,2019-11-19,3,M,writing,narration,"Это видео рассказал одну сказку о животных. В сказке два животные. Один животный – это собака. Он называется ""#Pluto#"". Другий животный, он младший. Сегодня #Pluto# гуляла и играла по парке. Сегодня погода хорошая, она думала. Когда она играла, она смотрела что-то вкусное. Она хотела есть, но не знала как взяла без денег. После пять минут младший животный подошёл."
672,R2019-WRI-3M-011-002,2019-11-19,3,M,writing,narration,"Так как он младшии, он мог взять вкусное без денег. #Pluto# смотрела тот, как животный взял вкусное и шла в дом животных. Когда животный ушёл, #Pluto# вошла в дома животных и ела все вкусное. Животный не знал. После животные вернулся, он смотрел, что его дома убивался. Животный думал недолго. Он знал, что #Pluto# сделала все. Он нашёл #Pluto#, хотел убивать #Pluto#."
672,R2019-WRI-3M-011-003,2019-11-19,3,M,writing,narration,"#Pluto# боялась этого животного. Они бежали по парке. Наконец, животный убивал #Pluto#. #Pluto# ушла из парки. Животный чувствовал неплохо ел вкусные пищи, и думал, что это его победа."
673,R2019-WRI-4F-001-001,2019-11-19,4,F,writing,narration,"В это день собочка Плуто играл с мячом, играл, играл, и из-за невнимания, он по ошибке бегал к растениям и в лесу! Мяч куда-то ушёл, но Плуто оказалось на это не внимать. Дело в том, что он сразу же побегал к ту, форма чего как его мяч. Плуто заметил, что это была механика, котрая положили конфеты, ведь у него хороший нос сможет быть, и вкус ..."
673,R2019-WRI-4F-001-002,2019-11-19,4,F,writing,narration,"Он хотел бы есть эти конфеты, но без денег это невозможно. Он испытался, но не успешно."
673,R2019-WRI-4F-001-003,2019-11-19,4,F,writing,narration,"В это время, Плуто какой-звук слышал, и потом он нашёл это был животное, которое любит сладкое. Пусть дать ему имя Бее. Бее тоже хотел, чтобы конфеты будут у него. У Бея тоже нет денег, н у него есть функциальный мосг. Всё равно, Бее получил конфеты и брал их домой, а Плуто - он был хитрый. Плуто за Беем и нашёл где домик Бея. Когда Бее вышёл из дома для конфетов, Плуто сразу же в домик Бея и брал все конфеты."
673,R2019-WRI-4F-001-004,2019-11-19,4,F,writing,narration,"Оказалось, это была победа Плута. Ведь хотя он не мог сам брал конфеты из механики, он в конце-концов их ел. Но не так думать. Ведь у Бея не только хороший мосг и вкус, но и чудесные ""иголки."" Когда он заметил, что это был Плуто ел его конфеты, он сразу его бил сильно."
674,R2019-WRI-4F-002-001,2019-11-19,4,F,writing,narration,"Однажды собака играла в шар. Она бегала за шаром. Потом собака увидела банку, в которой есть конфеты. Собаку очень интересовали конфеты и она хотела кушать их. В этот момент пчёлка влетала в банку, вынесла конфету, вернулась в своё гнездо. Собака пошла за пчёлкой. Она заметила, в гнезде есть конфеты! Собака покушала все конфеты."
674,R2019-WRI-4F-002-002,2019-11-19,4,F,writing,narration,"Когда пчёлка опять вернулась в пчелиное гнездо, оно сломалось, и конфет не было! Пчёлка очень злилась. Бой произошёл между собакой и пчёлкой. В конце-конца пчёлка победила."
674,R2019-WRI-4F-002-003,2019-11-19,4,F,writing,narration,"На мой взгляд сюжет этого мультфильма интересный, даже смешной. Во-первых, собакой нельзя есть конфеты. Она умерит из-за этого. Во-вторых, пчёлка не может выносить конфеты из банки, так как конфеты тяжелее пчёлки. Во-третьих, у пчёлки нет электроника. Но это не мешает, что такой мультфильм даёт мне радость."
674,R2019-WRI-4F-002-004,2019-11-19,4,F,writing,narration,"Но, мне лично кажется, этот мультфильм не подходящий к детям, потому что в нём существляет несколько ошибок. Например, конфеты #Bubble gum# нельзя есть в живот! Это очень опасно. Если дети сделают так, как собака сделала, они умерит."
675,R2019-WRI-4F-003-001,2019-11-19,4,F,writing,narration,"Плуто, который очень любил мячь, играл мячь в парке. К сожалению, он бросил мячь слишком далеко. Он сразу стал бегать, чтобы найти мячь. На улице стоит машин, в котором много гумов. – ""Ой! Какой прекрасный аромат!"" Он так думал. Он хотел гум но не знал как брать гум из машина. Когда он волновался, один незнакомый животный пришёл."
675,R2019-WRI-4F-003-002,2019-11-19,4,F,writing,narration,"Этот животный быстро и удачно перенёс гум в свой дом. Одна злая идея появилась в мозге Плута. Он сломал этот дом и ел все гумы. Вернуя животный, он сердился и стал искать Плута. В то же время, Плуто играл свою новую игрушку. Маленький животный летал очень быстро чтобы атактировать его. Плуто боялся и кричал, но он видел, что гум мог помогать себе."
675,R2019-WRI-4F-003-003,2019-11-19,4,F,writing,narration,"Каждый раз враг подходил к себе, он открывал свой рот и гигант-бобал появлялся. Наконец-то, маленький животный выиграл эту войну."
675,R2019-WRI-4F-003-004,2019-11-19,4,F,writing,narration,"Плуто - мой любимый герой в детстве. Эта программа всегда интересная и её фундал очень смешный. Бедный Плуто, он просто хотел немного сладкых. Если бы я в этой програме, я бы дала ему конфеты, как он хотел."
